victim_id,name,age,age_group,gender,address_district_id,created_at,updated_at,created_by,updated_by
VIC-01914,Lavanya Viswanathan,36,36-45,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01915,Raghavendra Bhat,21,18-25,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01916,Pahal Doshi,79,66-80,FEMALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01917,Ayushman Ravi,20,18-25,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01918,Teerth Barad,67,66-80,MALE,42963000000035042,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01919,Vanya Hari,75,66-80,FEMALE,42963000000035041,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01920,Ladli Mistry,45,36-45,FEMALE,42963000000035041,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01921,Max Goel,42,36-45,MALE,42963000000035029,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01922,Jhalak Raja,74,66-80,FEMALE,42963000000035019,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01923,Pushpalatha Naik,37,36-45,FEMALE,42963000000035042,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01924,Gopalakrishna Rai,30,26-35,MALE,42963000000035035,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01925,Samaksh Devi,21,18-25,MALE,42963000000035020,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01926,Sunandamma Gowda,67,66-80,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01927,Oni Natt,8,Under 18,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01928,Prakash Reddy,76,66-80,MALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01929,Udant Sawhney,57,56-65,MALE,42963000000035040,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01930,Arya Ramaswamy,18,18-25,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01931,Prakash Nayak,16,Under 18,MALE,42963000000035039,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01932,Udarsh Nayak,9,Under 18,MALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01933,Mahadevi Hegde,63,56-65,FEMALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01934,Sunandamma Achar,52,46-55,FEMALE,42963000000035015,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01935,Nagaraj Rai,79,66-80,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01936,Balveer Patla,61,56-65,MALE,42963000000035021,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01937,Fariq Jha,36,36-45,MALE,42963000000035030,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01938,Aarna Bandi,71,66-80,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01939,Nicholas Chhabra,64,56-65,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01940,Xiti More,6,Under 18,FEMALE,42963000000035023,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01941,Dalaja Kaur,65,56-65,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01942,Chakrika Chaudhry,14,Under 18,FEMALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01943,Yashica Rama,53,46-55,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01944,Aditya Dhar,74,66-80,MALE,42963000000035038,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01945,Shivakumar Nayak,53,46-55,MALE,42963000000035040,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01946,Shanthakumari Hegde,1,Under 18,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01947,Neelima Saxena,9,Under 18,FEMALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01948,Avni Goel,24,18-25,FEMALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01949,Savitramma Hegde,9,Under 18,FEMALE,42963000000035025,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01950,Advik Ravi,75,66-80,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01951,Kamala Murty,54,46-55,FEMALE,42963000000035039,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01952,Chakrika Goel,39,36-45,FEMALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01953,Chakrika Deshmukh,70,66-80,FEMALE,42963000000035020,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01954,Urvashi Murthy,64,56-65,FEMALE,42963000000035029,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01955,Kariyappa Devadiga,10,Under 18,MALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01956,Kariyappa Naik,80,66-80,MALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01957,Ayushman Anne,44,36-45,MALE,42963000000035035,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01958,Prakash Reddy,17,Under 18,MALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01959,Ravindranath Poojary,75,66-80,MALE,42963000000035039,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01960,Sathvik Bedi,13,Under 18,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01961,Nathaniel Choudhry,64,56-65,MALE,42963000000035037,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01962,Jalsa Goswami,2,Under 18,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01963,Kai Sarraf,28,26-35,MALE,42963000000035035,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01964,Amol Sarma,19,18-25,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01965,Anthony Tailor,44,36-45,MALE,42963000000035023,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01966,Parvatamma Naik,45,36-45,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01967,Prakash Gowda,77,66-80,MALE,42963000000035025,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01968,Timothy Halder,4,Under 18,MALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01969,Thimmaiah Naik,2,Under 18,MALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01970,Pushpalatha Naik,56,56-65,FEMALE,42963000000035020,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01971,Vasanthamma Bhat,29,26-35,FEMALE,42963000000035034,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01972,Vincent Bawa,19,18-25,MALE,42963000000035012,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01973,Rajeshri Bala,69,66-80,FEMALE,42963000000035012,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01974,Bhavini Bava,74,66-80,FEMALE,42963000000035021,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01975,Ronith Mani,8,Under 18,MALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01976,Max Arora,8,Under 18,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01977,Daniel Aggarwal,20,18-25,MALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01978,Owen Date,77,66-80,MALE,42963000000035013,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01979,Channabasappa Shetty,54,46-55,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01980,Hredhaan Sangha,61,56-65,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01981,Yashica Mane,20,18-25,FEMALE,42963000000035023,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01982,Sureshgowda Achar,35,26-35,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01983,Bimala Mital,6,Under 18,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01984,Rathnamma Nayak,3,Under 18,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01985,Indrajit Nayar,25,18-25,MALE,42963000000035031,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01986,Sujathamma Urs,19,18-25,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01987,Praneel Pal,42,36-45,MALE,42963000000035023,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01988,Ravindranath Bhat,43,36-45,MALE,42963000000035013,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01989,Ridhi Oak,58,56-65,FEMALE,42963000000035026,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01990,Parvatamma Kulkarni,16,Under 18,FEMALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01991,Arin Pathak,79,66-80,MALE,42963000000035020,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01992,Balendra Bandi,20,18-25,MALE,42963000000035034,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01993,Nagaraj Achar,21,18-25,MALE,42963000000035039,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01994,Chandrakala Poojary,59,56-65,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01995,Tanvi Sur,51,46-55,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01996,Kaveri Naik,56,56-65,FEMALE,42963000000035023,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01997,Adya Rao,49,46-55,FEMALE,42963000000035015,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01998,Ayushman Borah,72,66-80,MALE,42963000000035031,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-01999,Urvashi Sood,16,Under 18,FEMALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02000,Anya Khurana,37,36-45,FEMALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02001,Yamini Loke,40,36-45,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02002,Ikbal Hari,9,Under 18,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02003,Nikita Prasad,68,66-80,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02004,Advaith Agate,2,Under 18,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02005,Xalak Shanker,74,66-80,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02006,Lokesh Achar,51,46-55,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02007,Basavaraj Hegde,46,46-55,MALE,42963000000035041,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02008,Siddalingaiah Gowda,74,66-80,MALE,42963000000035034,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02009,Gaurangi Natt,53,46-55,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02010,Aarna Kamdar,52,46-55,FEMALE,42963000000035013,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02011,Manjunath Nayak,56,56-65,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02012,Owen Apte,27,26-35,MALE,42963000000035026,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02013,Sunandamma Reddy,20,18-25,FEMALE,42963000000035012,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02014,Siddalingaiah Poojary,28,26-35,MALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02015,Yatin Kala,37,36-45,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02016,Gangamma Achar,48,46-55,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02017,Nirja Kumer,80,66-80,FEMALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02018,Shivani Gour,41,36-45,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02019,Damyanti Sharaf,24,18-25,FEMALE,42963000000035028,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02020,Mahadevi Hegde,40,36-45,FEMALE,42963000000035019,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02021,George Bhat,50,46-55,MALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02022,Falguni Kanda,43,36-45,FEMALE,42963000000035019,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02023,Mitesh Narayanan,68,66-80,MALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02024,Bhavya Aurora,6,Under 18,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02025,Gangamma Naik,7,Under 18,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02026,Anusha Sama,75,66-80,FEMALE,42963000000035034,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02027,Rachana Konda,53,46-55,FEMALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02028,Samuel Uppal,65,56-65,MALE,42963000000035038,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02029,Jairaj Atwal,66,66-80,MALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02030,Devika Chakrabarti,37,36-45,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02031,Gopalakrishna Achar,59,56-65,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02032,Ronith Sawhney,7,Under 18,MALE,42963000000035041,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02033,Sujathamma Setty,66,66-80,FEMALE,42963000000035025,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02034,Savitramma Setty,29,26-35,FEMALE,42963000000035030,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02035,Ekansh Ahuja,73,66-80,MALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02036,Oliver Shan,35,26-35,MALE,42963000000035015,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02037,Varenya Naik,40,36-45,FEMALE,42963000000035040,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02038,Basavaraj Rai,67,66-80,MALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02039,Chameli Garg,37,36-45,FEMALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02040,Yallappa Nayak,22,18-25,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02041,Nimrat Ganesh,5,Under 18,FEMALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02042,Arin Kashyap,1,Under 18,MALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02043,Siddalingaiah Achar,36,36-45,MALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02044,Shaurya Gola,79,66-80,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02045,Veeranna Urs,29,26-35,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02046,Shanthakumari Gowda,57,56-65,FEMALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02047,Ekavir Shankar,80,66-80,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02048,Raagini Verma,67,66-80,FEMALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02049,Lakshmamma Achar,9,Under 18,FEMALE,42963000000035038,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02050,Brinda Kumer,78,66-80,FEMALE,42963000000035035,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02051,Vedika Bakshi,68,66-80,FEMALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02052,Aadi Saxena,24,18-25,MALE,42963000000035012,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02053,Chakradev Padmanabhan,52,46-55,MALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02054,Ravindranath Poojary,57,56-65,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02055,Isaiah Ahuja,65,56-65,MALE,42963000000035016,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02056,Girindra Sankar,44,36-45,MALE,42963000000035040,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02057,Sureshgowda Bhat,15,Under 18,MALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02058,Chavvi Garg,53,46-55,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02059,Jayamma Urs,51,46-55,FEMALE,42963000000035036,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02060,Patrick Vohra,71,66-80,MALE,42963000000035026,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02061,Yash Agrawal,29,26-35,MALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02062,Rathnamma Bhat,56,56-65,FEMALE,42963000000035021,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02063,Basavaraj Poojary,79,66-80,MALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02064,Charvi Saraf,53,46-55,FEMALE,42963000000035012,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02065,Channabasappa Devadiga,61,56-65,MALE,42963000000035015,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02066,Dayita Thakur,22,18-25,FEMALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02067,Shanthakumari Devadiga,59,56-65,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02068,Hitesh Wason,33,26-35,MALE,42963000000035032,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02069,Kaveri Rai,39,36-45,FEMALE,42963000000035021,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02070,Osha Bumb,56,56-65,FEMALE,42963000000035033,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02071,Shanthakumari Nayak,66,66-80,FEMALE,42963000000035026,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02072,Vincent Singhal,77,66-80,MALE,42963000000035027,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02073,Champak Raj,66,66-80,MALE,42963000000035022,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02074,Arya Nori,13,Under 18,FEMALE,42963000000035035,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02075,Wriddhish Warrior,60,56-65,MALE,42963000000035038,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02076,Bhavna Prashad,44,36-45,FEMALE,42963000000035014,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02077,Wriddhish Gera,53,46-55,MALE,42963000000035024,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02078,Noah Mukhopadhyay,7,Under 18,MALE,42963000000035031,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02079,Chanakya Varkey,69,66-80,MALE,42963000000035017,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02080,Bhagyalakshmi Naik,74,66-80,FEMALE,42963000000035018,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
VIC-02081,Parvatamma Urs,62,56-65,FEMALE,42963000000035021,2026-07-15 14:36:44,2026-07-15 14:36:44,SYSTEM_SEED,SYSTEM_SEED
